,UEC
12343,753.8
12344,752.7
12345,752.7
12346,753.6
12347,753.4
12348,753.4
12349,753.4
12350,753.4
12351,754.9
12352,754.9
12353,754.9
12354,754.9
12355,754.8
12356,754.8
12357,754.8
12358,754.8
12359,754.8
12360,754.8
12361,755.4
12362,756.9
12363,756.9
12364,756.9
12365,753.3
12366,753.3
12367,754.6
12368,754.6
12369,754.6
12370,754.6
12371,754.6
12372,754.6
12373,754.2
12374,754.2
12375,753.0
12376,751.5
12377,751.5
12378,748.5
12379,748.4
12380,748.4
12381,748.4
12382,748.4
12383,748.4
12384,748.4
12385,747.0
12386,747.0
12387,747.3
12388,746.3
12389,746.4
12390,746.1
12391,745.4
12392,745.4
12393,744.5
12394,745.5
12395,745.5
12396,745.5
12397,743.6
12398,744.4
12399,747.8
12400,747.8
12401,747.8
12402,747.8
12403,747.8
12404,747.8
12405,747.8
12406,747.8
12407,746.4
12408,746.4
12409,746.4
12410,746.4
12411,746.4
12412,746.4
12413,744.0
12414,743.4
12415,743.3
12416,741.5
12417,739.0
12418,737.8
12419,737.5
12420,738.0
12421,737.0
12422,737.0
12423,737.0
12424,737.0
12425,738.2
12426,735.4
12427,735.4
12428,735.4
12429,734.6
12430,735.1
12431,735.1
12432,735.1
12433,735.4
12434,735.4
12435,737.8
12436,737.8
12437,738.0
12438,738.0
12439,738.8
12440,738.7
12441,738.7
12442,738.7
12443,738.7
12444,738.7
12445,740.4
12446,743.0
12447,739.7
12448,738.5
12449,738.5
12450,738.5
12451,737.8
12452,736.6
12453,737.9
12454,737.9
12455,739.4
12456,739.2
12457,738.3
12458,737.2
12459,735.0
12460,735.0
12461,737.2
12462,737.2
12463,737.2
12464,736.6
12465,736.6
12466,736.8
12467,736.8
12468,736.8
12469,736.8
12470,736.8
12471,737.8
12472,737.8
12473,738.7
12474,739.0
12475,739.0
12476,739.0
12477,738.8
12478,737.2
12479,736.4
12480,737.5
12481,736.8
12482,736.8
12483,736.8
12484,736.8
12485,736.8
12486,737.6
12487,738.4
12488,739.5
12489,740.4
12490,740.4
12491,740.4
12492,738.8
12493,738.8
12494,736.8
12495,735.4
12496,730.2
12497,730.2
12498,730.2
12499,730.2
12500,730.2
12501,730.2
12502,731.0
12503,734.2
12504,734.2
12505,734.2
12506,733.6
12507,734.1
12508,734.6
12509,735.1
12510,737.5
12511,737.5
12512,737.6
12513,737.6
12514,737.6
12515,737.7
12516,737.9
12517,737.1
12518,737.9
12519,737.9
12520,737.9
12521,737.9
12522,737.9
12523,737.9
12524,737.9
12525,737.9
12526,737.4
12527,737.3
12528,735.5
12529,734.9
12530,735.1
12531,735.1
12532,734.6
12533,734.6
12534,734.6
12535,734.6
12536,734.7
12537,734.6
12538,734.6
12539,732.0
12540,733.0
12541,733.0
12542,733.0
12543,733.0
12544,733.0
12545,733.0
12546,733.0
12547,733.4
12548,733.4
12549,731.5
12550,732.0
12551,732.8
12552,733.5
12553,733.5
12554,733.5
12555,733.8
12556,733.8
12557,733.8
12558,733.8
12559,734.1
12560,731.8
12561,731.8
12562,731.8
12563,731.1
12564,731.1
12565,731.1
12566,731.0
12567,731.0
12568,731.0
12569,731.7
12570,731.7
12571,731.0
12572,730.6
12573,731.6
12574,731.6
12575,732.4
12576,732.4
12577,732.1
12578,732.2
12579,732.0
12580,731.4
12581,728.6
12582,728.6
12583,728.8
12584,728.8
12585,728.0
12586,722.8
12587,722.9
12588,723.3
12589,723.3
12590,722.2
12591,722.9
12592,722.9
12593,722.9
12594,723.2
12595,725.6
12596,725.6
12597,725.6
12598,725.0
12599,725.0
12600,728.5
12601,728.5
12602,731.6
12603,730.6
12604,728.0
12605,747.5
12606,747.3
12607,751.6
12608,748.8
12609,750.9
12610,753.0
12611,754.6
12612,753.5
12613,758.1
12614,758.8
12615,764.3
12616,767.0
12617,767.2
12618,767.2
12619,772.2
12620,772.0
12621,773.0
12622,773.0
12623,773.0
12624,773.0
12625,773.1
12626,773.4
12627,775.6
12628,775.6
12629,776.0
12630,776.0
12631,776.0
12632,781.3
12633,781.3
12634,782.7
12635,783.7
12636,780.6
12637,780.6
12638,780.6
12639,781.0
12640,781.0
12641,781.0
12642,781.0
12643,781.0
12644,778.6
12645,775.9
12646,771.8
12647,771.8
12648,772.1
12649,772.1
12650,772.0
12651,773.8
12652,774.4
12653,779.4
12654,779.4
12655,778.1
12656,778.1
12657,777.0
12658,777.0
12659,776.4
12660,776.4
12661,776.4
12662,776.4
12663,776.6
12664,779.4
12665,781.0
12666,781.0
12667,774.2
12668,771.9
12669,771.9
12670,771.8
12671,771.8
12672,771.8
12673,772.5
12674,772.5
12675,772.5
12676,773.0
12677,770.0
12678,761.2
12679,770.5
12680,772.1
12681,767.1
12682,767.1
12683,766.0
12684,766.0
12685,766.0
12686,766.0
12687,758.6
12688,762.0
12689,759.0
12690,759.0
12691,758.9
12692,758.7
12693,762.8
12694,763.4
12695,760.4
12696,762.2
12697,762.6
12698,762.0
12699,762.0
12700,762.0
12701,762.8
12702,770.0
12703,767.8
12704,767.8
12705,767.6
12706,767.2
12707,768.0
12708,768.0
12709,783.5
12710,783.5
12711,775.5
12712,775.5
12713,775.9
12714,775.0
12715,774.0
12716,774.0
12717,757.2
12718,757.2
12719,760.5
12720,759.7
12721,759.6
12722,759.6
12723,764.5
12724,764.9
12725,766.8
12726,766.6
12727,766.0
12728,764.8
12729,764.8
12730,765.6
12731,765.6
12732,765.6
12733,765.6
12734,765.6
12735,765.6
12736,767.0
12737,767.0
12738,768.5
12739,768.1
12740,768.1
12741,766.1
12742,766.1
12743,766.1
12744,766.1
12745,766.4
12746,767.3
12747,767.3
12748,767.3
12749,767.3
12750,767.3
12751,767.3
12752,767.3
12753,765.2
12754,764.8
12755,765.5
12756,765.9
12757,766.4
12758,766.4
12759,766.4
12760,764.9
12761,764.9
12762,765.6
12763,771.6
12764,771.6
12765,771.6
12766,771.6
12767,771.6
12768,772.2
12769,772.2
12770,772.2
12771,772.2
12772,771.5
12773,771.5
12774,771.1
12775,771.1
12776,770.4
12777,770.4
12778,768.0
12779,765.4
12780,765.4
12781,763.0
12782,763.0
12783,763.0
12784,761.5
12785,762.2
12786,761.1
12787,763.4
12788,765.1
12789,768.0
12790,768.0
12791,770.4
12792,771.4
12793,771.6
12794,771.6
12795,772.2
12796,773.8
12797,773.1
12798,773.1
12799,774.2
12800,774.2
12801,774.2
12802,774.2
12803,776.0
12804,776.0
12805,776.0
12806,771.1
12807,771.1
12808,770.0
12809,768.6
12810,767.9
12811,767.9
12812,767.6
12813,767.6
12814,767.8
12815,767.8
12816,769.1
12817,768.8
12818,768.4
12819,768.4
12820,769.7
12821,768.9
12822,768.9
12823,769.3
12824,769.3
12825,771.7
12826,769.2
12827,769.2
12828,769.6
12829,770.5
12830,770.5
12831,771.2
12832,771.2
12833,771.2
12834,771.2
12835,771.2
12836,771.2
12837,771.2
12838,771.2
12839,771.2
12840,772.0
12841,772.0
12842,770.5
12843,775.1
12844,775.1
12845,775.1
12846,770.8
12847,770.8
12848,770.8
12849,769.2
12850,769.2
12851,765.4
12852,765.7
12853,766.1
12854,767.5
12855,767.5
12856,767.5
12857,767.5
12858,767.5
12859,768.1
12860,768.1
12861,768.1
12862,769.6
12863,773.3
12864,773.3
12865,773.4
12866,773.4
12867,772.0
12868,772.0
12869,772.4
12870,772.0
12871,772.0
12872,772.0
12873,772.0
12874,772.0
12875,772.2
12876,772.1
12877,769.7
12878,769.7
12879,769.7
12880,769.7
12881,769.7
12882,769.7
12883,769.7
12884,767.0
12885,768.2
12886,768.2
12887,764.9
12888,764.9
12889,766.8
12890,770.2
12891,770.2
12892,770.2
12893,770.2
12894,770.2
12895,770.2
12896,770.2
12897,770.2
12898,770.2
12899,770.8
12900,770.0
12901,769.4
12902,769.4
12903,769.4
12904,769.4
12905,769.2
12906,770.5
12907,769.9
12908,769.9
12909,769.9
12910,769.5
12911,769.5
12912,769.0
12913,767.6
12914,767.2
12915,767.1
12916,768.5
12917,768.5
12918,768.5
12919,768.5
12920,768.5
12921,768.5
12922,768.5
12923,768.0
12924,766.8
12925,766.8
12926,765.2
12927,765.8
12928,765.8
12929,765.8
12930,765.7
12931,765.7
12932,766.1
12933,766.1
12934,766.1
12935,767.8
12936,767.8
12937,767.8
12938,763.6
12939,763.6
12940,763.6
12941,763.6
12942,764.0
12943,764.1
12944,757.2
12945,756.0
12946,756.0
12947,757.2
12948,757.2
12949,757.2
12950,755.4
12951,755.5
12952,755.5
12953,755.5
12954,754.8
12955,752.6
12956,751.4
12957,751.4
12958,751.0
12959,750.6
12960,750.6
12961,750.6
12962,750.6
12963,750.6
12964,750.6
12965,750.6
12966,750.6
12967,750.6
12968,750.6
12969,750.6
12970,750.6
12971,750.6
12972,750.6
12973,752.0
12974,751.1
12975,751.1
12976,750.8
12977,750.8
12978,750.1
12979,750.1
12980,750.0
12981,749.2
12982,749.2
12983,749.2
12984,748.8
12985,752.8
12986,752.8
12987,752.7
12988,752.0
12989,751.0
12990,751.0
12991,751.0
12992,751.0
12993,751.0
12994,751.0
12995,750.4
12996,748.6
12997,748.6
12998,748.6
12999,748.4
13000,748.4
13001,747.0
13002,747.0
13003,747.0
13004,747.2
13005,747.2
13006,747.2
13007,747.2
13008,746.5
13009,748.1
13010,748.1
13011,748.1
13012,748.1
13013,748.1
13014,748.1
13015,744.6
13016,745.3
13017,745.3
13018,744.4
13019,744.4
13020,742.9
13021,742.9
13022,743.8
13023,743.8
13024,750.0
13025,752.6
13026,752.6
13027,752.6
13028,752.3
13029,752.3
13030,752.3
13031,751.6
13032,752.8
13033,752.8
13034,752.8
13035,752.8
13036,752.8
13037,753.7
13038,754.2
13039,754.2
13040,754.8
13041,754.8
13042,754.8
13043,754.8
13044,757.4
13045,758.8
13046,761.7
13047,761.7
13048,761.7
13049,761.7
13050,761.3
13051,761.3
13052,761.3
13053,761.3
13054,761.3
13055,761.3
13056,761.0
13057,758.8
13058,758.8
13059,758.8
13060,758.8
13061,759.0
13062,759.0
13063,759.0
13064,759.6
13065,759.7
13066,759.7
13067,760.5
13068,760.5
13069,761.0
13070,761.0
13071,761.0
13072,760.4
13073,760.4
13074,760.4
13075,760.4
13076,760.4
13077,760.4
13078,762.4
13079,763.0
13080,763.4
13081,763.4
13082,763.4
13083,764.6
13084,764.6
13085,767.0
13086,767.0
13087,786.5
13088,785.0
13089,786.8
13090,786.8
13091,786.8
13092,786.8
13093,788.8
13094,788.8
13095,790.2
13096,805.0
13097,805.0
13098,809.1
13099,809.1
13100,809.1
13101,816.8
13102,816.8
13103,816.8
13104,821.9
13105,823.0
13106,822.8
13107,822.8
13108,825.8
13109,826.8
13110,826.8
13111,826.8
13112,820.0
13113,820.0
13114,820.7
13115,822.2
13116,822.2
13117,822.2
13118,821.2
13119,822.0
13120,822.0
13121,822.0
13122,822.0
13123,831.0
13124,832.2
13125,832.2
13126,831.5
13127,832.4
13128,832.4
13129,832.4
13130,835.2
13131,835.2
13132,835.0
13133,835.0
13134,839.0
13135,839.0
13136,835.2
13137,835.7
13138,841.5
13139,851.6
13140,853.9
13141,853.4
13142,853.4
13143,848.0
13144,848.0
13145,847.6
13146,857.8
13147,860.5
13148,865.4
13149,865.4
13150,865.4
13151,864.4
13152,864.4
13153,864.4
13154,863.5
13155,862.8
13156,862.8
13157,864.8
13158,862.5
13159,864.9
13160,864.9
13161,867.5
13162,870.4
13163,867.4
13164,867.4
13165,866.1
13166,865.6
13167,865.6
13168,865.6
13169,867.8
13170,867.8
13171,866.4
13172,866.0
13173,868.2
13174,865.1
13175,865.5
13176,865.5
13177,866.4
13178,867.0
13179,870.6
13180,869.5
13181,870.6
13182,865.8
13183,868.6
13184,867.7
13185,867.7
13186,870.6
13187,870.6
13188,873.6
13189,873.3
13190,873.0
13191,869.6
13192,866.4
13193,873.1
13194,876.4
13195,876.4
13196,868.9
13197,874.6
13198,875.2
13199,876.1
13200,876.1
13201,876.2
13202,876.2
13203,875.9
13204,875.9
13205,874.4
13206,875.0
13207,875.0
13208,875.0
13209,876.4
13210,876.4
13211,876.4
13212,876.4
13213,876.4
13214,876.4
13215,876.4
13216,876.4
13217,876.4
13218,876.4
13219,876.4
13220,878.0
13221,878.0
13222,878.0
13223,878.0
13224,878.0
13225,881.7
13226,881.7
13227,881.7
13228,882.2
13229,882.2
13230,882.2
13231,880.2
13232,878.8
13233,878.8
13234,882.0
13235,882.0
13236,882.6
13237,882.6
13238,882.6
13239,882.6
13240,882.6
13241,882.5
13242,882.5
13243,882.5
13244,882.5
13245,882.5
13246,882.5
13247,882.5
13248,882.5
13249,882.6
13250,882.8
13251,882.8
13252,882.8
13253,882.8
13254,882.8
13255,882.8
13256,882.8
13257,882.6
13258,882.6
13259,882.8
13260,882.8
13261,883.7
13262,883.7
13263,883.7
13264,883.7
13265,884.0
13266,884.0
13267,884.0
13268,884.0
13269,884.0
13270,884.0
13271,884.0
13272,884.0
13273,884.8
13274,887.6
13275,887.6
13276,887.6
13277,887.6
13278,887.6
13279,887.6
13280,888.3
13281,888.3
13282,888.8
13283,891.2
13284,891.2
13285,891.2
13286,895.2
13287,895.2
13288,895.2
13289,895.2
13290,895.2
13291,896.2
13292,896.2
13293,896.2
13294,896.2
13295,896.2
13296,896.2
13297,897.7
13298,897.7
13299,898.8
13300,898.8
13301,898.8
13302,898.8
13303,898.8
13304,898.8
13305,898.8
13306,898.8
13307,898.8
13308,898.8
13309,896.8
13310,896.8
13311,896.8
13312,895.8
13313,895.4
13314,898.4
13315,897.2
13316,899.6
13317,899.6
13318,902.8
13319,901.5
13320,901.5
13321,900.6
13322,900.6
13323,900.6
13324,900.6
13325,900.6
13326,900.6
13327,900.6
13328,901.0
13329,901.2
13330,901.3
13331,901.3
13332,901.3
13333,901.3
13334,902.4
13335,903.8
13336,903.6
13337,904.0
13338,905.0
13339,904.6
13340,904.6
13341,904.6
13342,907.8
13343,910.4
13344,910.4
13345,910.4
13346,910.4
13347,910.4
13348,910.4
13349,910.4
13350,910.4
13351,908.5
13352,910.1
13353,912.7
13354,910.4
13355,910.4
13356,909.2
13357,909.2
13358,908.8
13359,908.8
13360,908.8
13361,910.3
13362,910.3
13363,910.4
13364,910.4
13365,908.0
13366,907.8
13367,907.8
13368,907.6
13369,909.0
13370,909.0
13371,909.3
13372,909.6
13373,909.6
13374,907.6
13375,907.6
13376,906.5
13377,906.4
13378,906.4
13379,906.4
13380,904.8
13381,905.4
13382,900.8
13383,902.8
13384,904.1
13385,910.2
13386,911.2
13387,911.2
13388,916.3
13389,916.3
13390,916.3
13391,916.4
13392,916.4
13393,916.4
13394,916.4
13395,917.0
13396,919.2
13397,919.2
13398,918.8
13399,918.8
13400,920.5
13401,920.5
13402,920.5
13403,918.8
13404,921.5
13405,921.5
13406,921.5
13407,902.0
13408,903.5
13409,903.5
13410,903.5
13411,901.0
13412,899.6
13413,900.2
13414,900.2
13415,900.2
13416,894.4
13417,894.4
13418,897.0
13419,902.5
13420,903.8
13421,904.9
13422,899.8
13423,899.8
13424,898.8
13425,898.5
13426,893.8
13427,895.4
13428,895.4
13429,896.0
13430,896.0
13431,896.0
13432,896.0
13433,894.1
13434,891.6
13435,890.8
13436,891.6
13437,891.6
13438,891.6
13439,891.4
13440,890.6
13441,890.5
13442,890.2
13443,890.2
13444,890.2
13445,889.6
13446,889.6
13447,889.6
13448,890.4
13449,890.4
13450,887.2
13451,887.2
13452,888.8
13453,886.6
13454,887.5
13455,887.5
13456,887.5
13457,887.8
13458,887.2
13459,887.2
13460,886.3
13461,882.2
13462,882.2
13463,883.0
13464,882.2
13465,882.2
13466,879.8
13467,879.8
13468,879.8
13469,879.4
13470,879.4
13471,878.9
13472,881.0
13473,880.8
13474,880.8
13475,881.4
13476,881.3
13477,881.4
13478,881.4
13479,881.4
13480,881.4
13481,881.2
13482,881.4
13483,881.4
13484,881.4
13485,881.4
13486,877.8
13487,878.2
13488,878.4
13489,880.0
13490,880.2
13491,880.2
13492,880.2
13493,880.2
13494,880.2
13495,880.4
13496,880.9
13497,880.8
13498,880.8
13499,880.8
13500,880.8
13501,880.8
13502,880.8
13503,880.8
13504,879.2
13505,879.2
13506,879.6
13507,882.8
13508,882.8
13509,885.4
13510,885.5
13511,883.8
13512,883.8
13513,883.8
13514,877.5
13515,877.7
13516,880.5
13517,880.5
13518,880.5
13519,880.6
13520,880.6
13521,880.6
13522,880.6
13523,879.0
13524,879.0
13525,879.0
13526,879.0
13527,880.3
13528,880.3
13529,880.4
13530,880.4
13531,880.4
13532,880.4
13533,881.6
13534,881.5
13535,881.5
13536,881.5
13537,881.5
13538,881.6
13539,881.6
13540,881.6
13541,889.4
13542,891.8
13543,892.3
13544,892.3
13545,892.3
13546,894.2
13547,893.8
13548,893.8
13549,893.8
13550,893.8
13551,893.8
13552,893.8
13553,893.8
13554,893.8
13555,893.8
13556,893.8
13557,893.6
13558,893.6
13559,893.6
13560,893.6
13561,893.6
13562,890.2
13563,890.5
13564,890.5
13565,890.5
13566,891.1
13567,891.1
13568,891.2
13569,891.2
13570,890.2
13571,890.2
13572,890.1
13573,890.2
13574,891.4
13575,891.4
13576,891.4
13577,891.4
13578,891.8
13579,892.4
13580,893.3
13581,893.3
13582,892.9
13583,893.4
13584,892.8
13585,891.4
13586,890.4
13587,890.4
13588,890.4
13589,890.4
13590,889.5
13591,889.2
13592,888.2
13593,886.6
13594,886.6
13595,884.0
13596,884.0
13597,884.0
13598,884.0
13599,883.4
13600,883.4
13601,883.4
13602,883.6
13603,883.6
13604,883.6
13605,882.2
13606,884.0
13607,884.0
13608,883.4
13609,883.4
13610,882.0
13611,880.0
13612,880.0
13613,879.0
13614,876.2
13615,876.6
13616,876.6
13617,876.6
13618,876.6
13619,876.6
13620,876.6
13621,875.2
13622,875.2
13623,874.2
13624,874.2
13625,875.0
13626,877.0
13627,877.0
13628,877.3
13629,878.5
13630,879.9
13631,879.9
13632,880.7
13633,880.7
13634,880.7
13635,880.6
13636,880.2
13637,880.2
13638,880.2
13639,880.2
13640,880.2
13641,877.8
13642,880.5
13643,880.5
13644,879.1
13645,879.1
13646,880.9
13647,880.9
13648,879.8
13649,879.8
13650,879.8
13651,879.8
13652,879.1
13653,880.9
13654,880.9
13655,880.9
13656,880.8
13657,880.0
13658,880.0
13659,880.0
13660,880.0
13661,880.0
13662,876.6
13663,876.6
13664,877.5
13665,877.5
13666,877.0
13667,877.0
13668,877.0
13669,875.0
13670,875.0
13671,875.0
13672,875.0
13673,875.0
13674,875.0
13675,875.0
13676,875.0
13677,875.0
13678,875.0
13679,876.6
13680,876.6
13681,876.6
13682,876.6
13683,876.6
13684,877.0
13685,877.0
13686,877.0
13687,877.0
13688,879.4
13689,879.7
13690,879.7
13691,880.1
13692,879.9
13693,882.0
13694,882.0
13695,882.0
13696,882.0
13697,886.2
13698,886.2
13699,887.0
13700,887.0
13701,887.0
13702,887.0
13703,885.0
13704,885.0
13705,884.6
13706,884.6
13707,880.7
13708,881.0
13709,881.0
13710,882.0
13711,882.4
13712,883.2
13713,883.2
13714,887.6
13715,887.6
13716,887.6
13717,887.6
13718,887.6
13719,887.6
13720,887.6
13721,887.6
13722,887.6
13723,887.6
13724,887.6
13725,887.6
13726,887.6
13727,887.6
13728,887.6
13729,887.6
13730,887.6
13731,886.8
13732,886.8
13733,887.2
13734,887.3
13735,887.4
13736,887.4
13737,887.4
13738,887.8
13739,888.4
13740,888.4
13741,888.4
13742,888.4
13743,888.4
13744,888.4
13745,893.5
13746,893.0
13747,892.6
13748,892.6
13749,892.6
13750,892.6
13751,892.3
13752,892.3
13753,892.3
13754,892.3
13755,892.3
13756,892.3
13757,891.6
13758,891.6
13759,891.6
13760,891.6
13761,892.0
13762,892.0
13763,892.0
13764,892.0
13765,891.6
13766,890.4
13767,887.4
13768,887.4
13769,887.4
13770,885.8
13771,884.5
13772,884.5
13773,884.5
13774,884.5
13775,884.5
13776,886.0
13777,887.6
13778,887.0
13779,886.6
13780,886.6
13781,887.2
13782,887.2
13783,887.2
13784,890.4
13785,889.8
13786,889.8
13787,889.8
13788,889.2
13789,889.2
13790,889.2
13791,888.8
13792,908.3
13793,906.8
13794,906.8
13795,906.3
13796,907.4
13797,908.7
13798,908.8
13799,912.4
13800,921.0
13801,924.8
13802,924.8
13803,923.8
13804,923.8
13805,926.4
13806,924.4
13807,924.4
13808,926.0
13809,908.9
13810,903.7
13811,904.0
13812,904.0
13813,903.8
13814,910.2
13815,908.2
13816,910.0
13817,910.0
13818,911.5
13819,914.8
13820,914.8
13821,922.4
13822,923.6
13823,923.6
13824,923.2
13825,923.2
13826,923.2
13827,923.2
13828,923.2
13829,923.2
13830,923.2
13831,917.6
13832,918.7
13833,918.7
13834,917.5
13835,916.4
13836,914.0
13837,914.0
13838,914.0
13839,914.0
13840,914.5
13841,915.0
13842,915.0
13843,905.0
13844,908.2
13845,915.5
13846,916.4
13847,916.4
13848,917.0
13849,917.0
13850,919.4
13851,919.5
13852,921.0
13853,921.0
13854,922.0
13855,922.2
13856,924.2
13857,924.2
13858,925.0
13859,925.7
13860,925.7
13861,925.7
13862,925.8
13863,925.3
13864,925.3
13865,925.3
13866,925.1
13867,925.1
13868,925.1
13869,925.1
13870,925.1
13871,925.1
13872,925.1
13873,925.1
13874,926.6
13875,927.0
13876,926.0
13877,926.0
13878,926.0
13879,926.0
13880,926.0
13881,926.0
13882,931.2
13883,931.2
13884,931.2
13885,931.2
13886,931.2
13887,931.2
13888,931.2
13889,931.2
13890,931.2
13891,931.2
13892,931.2
13893,930.9
13894,930.9
13895,929.3
13896,929.1
13897,909.6500000000001
13898,911.1
13899,911.4
13900,911.4
13901,902.2
13902,898.2
13903,898.2
13904,898.2
13905,898.2
13906,900.8
13907,899.0
13908,896.5
13909,896.5
13910,895.9
13911,895.2
13912,886.4
13913,886.4
13914,886.4
13915,867.4
13916,867.2
13917,867.7
13918,866.4
13919,865.8
13920,865.8
13921,865.8
13922,867.8
13923,866.0
13924,865.8
13925,867.4
13926,864.8
13927,864.8
13928,865.0
13929,865.0
13930,866.9
13931,866.1
13932,866.1
13933,864.6
13934,859.2
13935,859.2
13936,861.6
13937,861.6
13938,861.6
13939,861.4
13940,861.4
13941,855.7
13942,858.4
13943,858.4
13944,860.2
13945,860.2
13946,866.6
13947,859.8
13948,859.1
13949,859.0
13950,859.0
13951,849.6
13952,854.0
13953,853.6
13954,853.6
13955,860.8
13956,860.8
13957,858.3
13958,858.8
13959,867.8
13960,868.5
13961,866.8
13962,858.4
13963,858.4
13964,858.4
13965,855.0
13966,855.0
13967,845.6
13968,837.5
13969,843.2
13970,844.8
13971,844.1
13972,843.7
13973,842.0
13974,842.0
13975,842.0
13976,842.7
13977,845.3
13978,846.0
13979,846.0
13980,843.8
13981,843.0
13982,843.0
13983,843.0
13984,840.8
13985,844.9
13986,844.8
13987,844.2
13988,844.5
13989,844.5
13990,844.5
13991,844.5
13992,844.5
13993,842.4
13994,840.6
13995,846.5
13996,840.2
13997,818.7
13998,821.2
13999,821.2
14000,819.6
14001,819.6
14002,819.6
14003,816.2
14004,816.2
14005,819.2
14006,820.8
14007,812.1
14008,818.8
14009,818.8
14010,818.8
14011,818.8
14012,810.9
14013,811.4
14014,811.4
14015,811.8
14016,811.7
14017,814.3
14018,814.3
14019,810.0
14020,807.7
14021,805.0
14022,802.7
14023,802.7
14024,804.1
14025,804.1
14026,804.1
14027,804.1
14028,804.1
14029,804.1
14030,805.1
14031,796.0
14032,795.3
14033,796.2
14034,796.2
14035,793.8
14036,794.6
14037,794.6
14038,794.6
14039,794.1
14040,794.1
14041,794.1
14042,794.1
14043,794.6
14044,794.6
14045,794.6
14046,793.6
14047,792.5
14048,793.2
14049,794.6
14050,794.5
14051,794.5
14052,794.5
14053,795.1
14054,795.1
14055,797.6
14056,797.5
14057,797.6
14058,797.8
14059,800.4
14060,800.4
14061,800.8
14062,800.8
14063,800.8
14064,800.8
14065,800.8
14066,800.8
14067,800.8
14068,800.4
14069,800.4
14070,798.2
14071,796.6
14072,796.6
14073,796.5
14074,796.5
14075,796.5
14076,795.0
14077,794.3
14078,795.4
14079,795.4
14080,795.4
14081,795.4
14082,794.6
14083,794.5
14084,794.5
14085,794.5
14086,794.5
14087,795.3
14088,795.8
14089,795.8
14090,795.8
14091,799.0
14092,799.0
